,dst_port,protocol,length,Dst_ip_range,Direction,Class
15510,d-51117,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15511,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15512,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15513,d-51118,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15514,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15515,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15516,d-51119,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15517,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15518,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15519,d-51120,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15520,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15521,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15522,d-51121,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15523,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15524,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15525,d-51122,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15526,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15527,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15528,d-51123,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15529,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15530,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15531,d-51124,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15532,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15533,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15534,d-51125,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15535,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15536,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15537,d-51126,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15538,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15539,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15540,d-51127,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15541,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15542,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15543,d-51128,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15544,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15545,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15546,d-51129,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15547,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15548,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15549,d-51130,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15550,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15551,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15552,d-51131,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15553,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15554,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15555,d-51132,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15556,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15557,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15558,d-51133,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15559,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15560,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15561,d-51134,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15562,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15563,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15564,d-51135,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15565,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15566,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15567,d-51136,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15568,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15569,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15570,d-51137,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15571,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15572,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15573,d-51138,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15574,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15575,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15576,d-51139,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15577,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15578,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15579,d-51140,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15580,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15581,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15582,d-51141,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15583,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15584,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15585,d-51142,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15586,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15587,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15588,d-51143,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15589,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15590,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15591,d-51144,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15592,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15593,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15594,d-51145,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15595,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15596,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15597,d-51146,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15598,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15599,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15600,d-51147,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15601,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15602,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15603,d-51148,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15604,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15605,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15606,d-51149,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15607,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15608,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15609,d-51150,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15610,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15611,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15612,d-51151,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15613,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15614,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15615,d-51152,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15616,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15617,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15618,d-51153,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15619,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15620,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15621,d-51154,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15622,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15623,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15624,d-50955,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15625,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15626,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15627,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15628,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15629,d-50955,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15630,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15631,d-50956,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15632,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15633,d-50957,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15634,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15635,d-50958,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15636,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15637,d-50955,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15638,d-50956,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15639,d-50957,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15640,d-50958,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15641,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15642,d-50958,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15643,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15644,d-50959,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15645,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15646,d-50959,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15647,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15648,d-50959,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15649,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15650,d-50960,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15651,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15652,d-50960,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15653,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15654,d-50960,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15655,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15656,d-50961,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15657,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15658,d-50961,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15659,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15660,d-50961,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15661,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15662,d-50962,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15663,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15664,d-50962,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15665,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15666,d-50962,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15667,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15668,d-50963,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15669,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15670,d-50963,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15671,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15672,d-50963,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15673,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15674,d-50964,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15675,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15676,d-50964,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15677,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15678,d-50964,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15679,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15680,d-50965,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15681,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15682,d-50965,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15683,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15684,d-50965,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15685,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15686,d-50966,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15687,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15688,d-50966,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15689,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15690,d-50966,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15691,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15692,d-50967,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15693,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15694,d-50967,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15695,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15696,d-50967,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15697,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15698,d-50968,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15699,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15700,d-50968,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15701,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15702,d-50968,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15703,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15704,d-50969,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15705,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15706,d-50969,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15707,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15708,d-50970,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15709,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15710,d-50970,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15711,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15712,d-50970,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15713,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15714,d-50971,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15715,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15716,d-50971,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15717,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15718,d-50971,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15719,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15720,d-50972,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15721,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15722,d-50972,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15723,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15724,d-50972,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15725,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15726,d-50973,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15727,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15728,d-50973,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15729,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15730,d-50973,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15731,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15732,d-50974,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15733,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15734,d-50974,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15735,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15736,d-50974,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15737,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15738,d-50975,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15739,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15740,d-50975,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15741,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15742,d-50976,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15743,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15744,d-50976,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15745,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15746,d-50976,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15747,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15748,d-50977,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15749,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15750,d-50977,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15751,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15752,d-50977,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15753,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15754,d-50978,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15755,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15756,d-50978,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15757,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15758,d-50978,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15759,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15760,d-50979,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15761,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15762,d-50979,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15763,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15764,d-50979,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15765,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15766,d-50980,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15767,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15768,d-50980,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15769,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15770,d-50980,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15771,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15772,d-50981,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15773,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15774,d-50981,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15775,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15776,d-50981,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15777,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15778,d-50982,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15779,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15780,d-50982,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15781,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15782,d-50982,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15783,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15784,d-50983,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15785,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15786,d-50983,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15787,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15788,d-50983,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15789,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15790,d-50984,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15791,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15792,d-50984,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15793,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15794,d-50984,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15795,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15796,d-50985,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15797,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15798,d-50985,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15799,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15800,d-50985,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15801,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15802,d-50986,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15803,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15804,d-50986,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15805,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15806,d-50986,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15807,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15808,d-50987,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15809,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15810,d-50987,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15811,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15812,d-50987,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15813,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15814,d-50988,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15815,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15816,d-50988,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15817,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15818,d-50988,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15819,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15820,d-50989,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15821,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15822,d-50989,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15823,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15824,d-50989,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15825,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15826,d-50990,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15827,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15828,d-50990,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15829,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15830,d-50990,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15831,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15832,d-50991,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15833,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15834,d-50991,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15835,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15836,d-50991,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15837,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15838,d-50992,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15839,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15840,d-50992,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15841,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15842,d-50992,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15843,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15844,d-50993,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15845,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15846,d-50993,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15847,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15848,d-50993,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15849,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15850,d-50994,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15851,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15852,d-50994,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15853,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15854,d-50994,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15855,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15856,d-50995,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15857,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15858,d-50995,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15859,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15860,d-50995,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15861,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15862,d-50996,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
15863,d-80,p-TCP,l-2,r-PRIVATE,x-OUT,c-DDOS
